experiment,condition,decision_id,ocid,ai_verdict,policy_verdict,violation_codes,violations_count,policy_snapshot_id,policy_snapshot_digest,timestamp,model_id,contract_value,publication_delay_days,above_threshold,governed_by_pa23,is_modification,direct_award_justification_present,procurement_method_open_flag,supplier_id
E2,L4,785c35db-cdcb-4eb4-bacc-4cef23a4d2e7,ocds-b5fd17-c72a8d58-dee6-4d81-bfa1-938cf0c35652,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:13.931Z,gpt-5.4-2026-03-05,1372200,2,true,true,false,false,,GB-CFS-334083
E2,L4,785e7fbf-e79d-400c-ab29-1f73a1c8fc58,ocds-b5fd17-c45e7c40-45d2-4167-b059-f9989b32d028,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:03.792Z,gpt-5.4-2026-03-05,57969,127,false,true,false,false,,GB-COH-4107459
E2,L4,787c7146-6279-4c18-8979-f2e5919d184b,ocds-b5fd17-da85331b-8688-4324-aeb7-3d44addeb129,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:35:24.234Z,gpt-5.4-2026-03-05,123534.4,36,false,true,false,false,,GB-COH-06854627
E2,L4,79bb536f-4b52-4133-b165-95db8a3d04f7,ocds-b5fd17-270a608f-4f30-4ffa-af2c-89e851ae64dd,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:22:57.839Z,gpt-5.4-2026-03-05,515245.47,2,true,true,false,false,,GB-CFS-244651
E2,L4,7aa1d551-e2ed-41e9-b0be-02e5b7ec0b3d,ocds-b5fd17-09d0f7a1-208c-497d-88bf-0c22ba865858,DENY,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:21:01.372Z,gpt-5.4-2026-03-05,7750000,56,true,true,false,false,true,GB-CFS-334118
E2,L4,7c0e106d-8d7d-46c3-9a8d-1476c0948dc6,ocds-b5fd17-cd41c324-0b76-439a-ad5c-44e1c26e418d,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:32.091Z,gpt-5.4-2026-03-05,426192,13,true,true,false,false,,GB-COH-03858827
E2,L4,7c0e5c2c-3f90-4936-a93b-77f6f39cdc20,ocds-b5fd17-d3407d4f-f143-4ec3-8560-630fbed8e308,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:54.672Z,gpt-5.4-2026-03-05,49730.47,8,false,true,false,false,,GB-CFS-240747
E2,L4,7e30fcce-2853-4cf4-af35-5b72fcca7d50,ocds-b5fd17-14f585e2-285f-465d-9cad-151f03f7e7f9,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:21:48.804Z,gpt-5.4-2026-03-05,34200,43,false,true,false,false,,GB-CFS-330632
E2,L4,7f4226b4-51d7-453b-a10b-5b4d0fde6c45,ocds-b5fd17-4eef16d5-c339-477b-bf61-5b68f19ef7f5,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:25:55.989Z,gpt-5.4-2026-03-05,473717.85,13,true,false,false,false,,GB-COH-11603804
E2,L4,7fe475d0-3ab6-4839-aae2-f2d4c11b3306,ocds-b5fd17-56c92bb7-d876-4bbb-90f2-b8b5e090f0df,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:26:30.724Z,gpt-5.4-2026-03-05,120000,92,false,true,false,false,,GB-COH-01188070
E2,L4,800d45c8-b638-4162-8275-6d3b9b397b18,ocds-b5fd17-d82467ec-66fe-43f2-8ea1-3ab1751d0b00,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:35:11.417Z,gpt-5.4-2026-03-05,35490,1,false,true,false,false,,GB-CFS-321994
E2,L4,8011117f-744a-4c20-b82e-f51fa1ec6d7d,ocds-b5fd17-e45f997f-4fc7-4a3e-aa74-9829bfb21c26,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:35:50.847Z,gpt-5.4-2026-03-05,39000,41,false,true,false,false,,GB-COH-04623495
E2,L4,8160b708-a616-482f-b79f-a2535a9c55d5,ocds-b5fd17-3c454cf7-b2ad-400b-9a90-b809553ee08c,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:24:02.179Z,gpt-5.4-2026-03-05,1840631.18,23,true,true,false,false,,GB-COH-11173369
E2,L4,81ec8e18-2262-4127-be38-65d050619bbb,ocds-b5fd17-f5a2fc42-96e7-47c9-9779-e44719a3250b,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:37:07.787Z,gpt-5.4-2026-03-05,45000,218,false,true,false,false,,GB-CFS-334144
E2,L4,81ee66ab-4ca0-4feb-b1d3-c2272aec1bf4,ocds-b5fd17-cf1a592f-cf43-4a0b-be31-a8ce99bd81a1,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:38.607Z,gpt-5.4-2026-03-05,29374.8,57,false,true,false,false,,GB-CFS-245990
E2,L4,82573daf-bfb7-4858-9044-6a3a1561c6da,ocds-b5fd17-a29a701a-df51-43ac-b9ad-031bc8a6ee81,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:32:01.335Z,gpt-5.4-2026-03-05,162350,13,true,true,false,false,,GB-CFS-334095
E2,L4,8270d80e-83f7-4da7-9afe-19fcce3dbabd,ocds-b5fd17-83f67a10-fcaa-4beb-92d1-50b8e62576f2,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:29:29.138Z,gpt-5.4-2026-03-05,400000,2,true,true,false,false,,GB-CFS-334141
E2,L4,827ded44-6236-4de7-a077-9e1287001ce3,ocds-b5fd17-58b4b90b-2b40-42f8-abd4-5bfa9ed5971a,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:26:44.278Z,gpt-5.4-2026-03-05,72280,1,false,true,false,false,,GB-CFS-331128
E2,L4,82e7739d-9b14-4775-90fa-ac7bcc3cff50,ocds-b5fd17-5e0d1560-4d86-4633-b58e-69959043f1ca,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:26:56.665Z,gpt-5.4-2026-03-05,50000,15,false,true,false,false,,GB-CFS-334130
E2,L4,835c3fa4-defa-47cd-a413-a04a074f0a2d,ocds-b5fd17-49bfa883-1216-4b8c-b9cd-4e04021176c3,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:25:05.931Z,gpt-5.4-2026-03-05,159856,41,true,true,false,false,,GB-COH-144585
E2,L4,83f1e5d1-6e52-414e-8e49-844d0b53172d,ocds-b5fd17-422c1653-6acc-4cb5-b1a2-e6406d5c21e2,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:24:19.539Z,gpt-5.4-2026-03-05,34000,28,false,true,false,false,,GB-COH-07409897
E2,L4,84733f89-d14e-491b-8fb2-ce2d7578cfbd,ocds-b5fd17-a6c81ead-4565-4877-99c0-2f501aaf67e3,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:32:35.901Z,gpt-5.4-2026-03-05,216900,1,true,true,false,false,,GB-CFS-334131
E2,L4,84ae6df5-c620-4218-8aa4-c47d7d0e4863,ocds-b5fd17-464938a9-b7ee-4927-8d56-670b98bf0ef0,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:24:51.751Z,gpt-5.4-2026-03-05,1470000,1,true,true,false,false,,GB-CFS-334152
E2,L4,85387be7-ba6c-4728-a4b8-9d63b917a46c,ocds-b5fd17-bd3afbb3-586c-4e5f-99c1-d5d668e1e78d,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:33:40.749Z,gpt-5.4-2026-03-05,45131.65,42,false,true,false,false,,GB-COH-14736939
E2,L4,86eeea2d-74db-4a50-86db-f4c5d493de41,ocds-b5fd17-07042c1d-b979-455c-a434-d55affdcb35c,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:20:34.521Z,gpt-5.4-2026-03-05,87637.62,47,false,true,false,false,,GB-CFS-328535
E2,L4,886ca2a9-3669-4bdd-9485-902c41a58279,ocds-b5fd17-cfb1c155-8a17-4517-94ba-132de2571b5d,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:42.164Z,gpt-5.4-2026-03-05,454689,41,true,true,false,false,,GB-COH-144585
E2,L4,8a20f854-0d45-4fb1-8560-c124b62d4db5,ocds-b5fd17-64623096-9641-438b-869d-31389470a0f6,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:27:20.876Z,gpt-5.4-2026-03-05,96410,2,false,true,false,false,,GB-CFS-324337
E2,L4,8a64e98e-6a1b-49b0-86e8-71b1e0ababe9,ocds-b5fd17-efad1c42-9c41-4099-b0e2-7ff56de763ed,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:36:32.664Z,gpt-5.4-2026-03-05,48000,114,false,true,false,false,true,GB-CFS-286665
E2,L4,8bd5f68b-9080-48ca-adbe-f82c1c4f73d3,ocds-b5fd17-4357f2f1-cd78-4ae3-9c4d-a1bb8175fbd6,REVIEW,DENY,"[""PROC-002-AUTHORITY""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:24:37.239Z,gpt-5.4-2026-03-05,2500000,13,true,true,false,false,true,GB-CFS-334142
E2,L4,8c8b5cfa-9fc1-4c2b-a169-c7e671e5aa38,ocds-b5fd17-100f7ed2-f39f-44f2-b848-9a6d8023a089,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:21:38.632Z,gpt-5.4-2026-03-05,267689.4,6,true,true,false,false,,GB-COH-02150688
E2,L4,8dc6ef66-5ebb-42cc-8ad7-8c166afc8508,ocds-b5fd17-692f6806-c7ee-4115-b82f-76d0b6afde77,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:27:44.513Z,gpt-5.4-2026-03-05,118296,23,false,true,false,false,,GB-COH-03359561
E2,L4,90027a42-0789-4e64-840b-0090c7b2e4ab,ocds-b5fd17-36cd7a6f-9f7c-4b3b-9b6c-db1d2c3247f7,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:23:46.216Z,gpt-5.4-2026-03-05,80225.6,16,false,true,false,false,,GB-COH-03742352
E2,L4,93c8b1c1-9e08-4c2a-8169-84f94fee3233,ocds-b5fd17-1e365041-27aa-4832-8d8c-927d140c65f3,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:22:36.485Z,gpt-5.4-2026-03-05,160196,30,true,true,false,false,,GB-COH-144585
E2,L4,93effb58-73ba-485a-b337-36231e7580bf,ocds-b5fd17-80a5f6b6-1c12-4c32-9806-c411f30ac901,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:29:22.423Z,gpt-5.4-2026-03-05,33999,35,false,true,false,false,,GB-CFS-334133
E2,L4,948d3c70-2d3e-430f-9e94-d61dfa05cb2c,ocds-b5fd17-4f3a02e7-cb22-48e8-b503-fa3dbf1f6b7b,DENY,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:25:59.696Z,gpt-5.4-2026-03-05,13057810,61,true,true,false,false,,GB-COH-07413801
E2,L4,94910c6f-ed87-4860-9cc5-086521e05157,ocds-b5fd17-164a6d50-e103-4f42-8751-aeac7af4b4c8,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:22:01.962Z,gpt-5.4-2026-03-05,244395.53,26,true,true,false,false,,GB-COH-01782505
E2,L4,94a23edb-4a3b-4c09-bb3b-6f3bb1ce5d48,ocds-b5fd17-6d469dd2-cc2e-4180-9cb4-9361a037ec40,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:27:57.593Z,gpt-5.4-2026-03-05,300000,32,true,true,false,false,,GB-COH-00336408
E2,L4,95c3420d-bba8-4827-8621-32cae2ce0339,ocds-b5fd17-ff851356-43c3-4e09-9eee-031faf0e2fb2,DENY,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:37:40.632Z,gpt-5.4-2026-03-05,150000,232,true,true,false,false,,GB-CFS-334087
E2,L4,96d5fabf-3878-4d1d-a7fb-f00cb88c087c,ocds-b5fd17-f3b37b12-f836-499a-9522-b05c91268317,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:36:45.461Z,gpt-5.4-2026-03-05,31653.48,32,false,true,false,false,,GB-CFS-328020
E2,L4,97b9ec11-a78e-4e2b-9e20-f89f64beab79,ocds-b5fd17-632ab1c5-8d9e-4a0b-9b94-769b41576ccb,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:27:11.443Z,gpt-5.4-2026-03-05,385000,35,true,true,false,false,,GB-COH-SC114142
E2,L4,97c1b245-db52-43f8-889e-4aa4699d6865,ocds-b5fd17-88c8aee5-aa60-4055-bc66-be2544cdd762,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:29:54.584Z,gpt-5.4-2026-03-05,28819.85,87,false,true,false,false,,GB-CFS-334092
E2,L4,98438d02-48da-44c4-b156-22399b1109c1,ocds-b5fd17-2b968d96-15b3-4fd2-9343-f386b0cb49a6,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:23:11.817Z,gpt-5.4-2026-03-05,72263.54,42,false,true,false,false,,GB-COH-14736939
E2,L4,98e19e5a-cc64-47c0-a9db-12a5e627d951,ocds-b5fd17-1e121fb4-d6c8-4fa4-a0b3-457928c46db3,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:22:32.878Z,gpt-5.4-2026-03-05,42000,50,false,true,false,false,,GB-COH-NI606324
E2,L4,9949f403-163b-4123-a461-71fc793e5672,ocds-b5fd17-5818cdef-0c52-4836-ae0e-aa8b3874adfa,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:26:37.652Z,gpt-5.4-2026-03-05,40000,29,false,true,false,false,,GB-CFS-321173
E2,L4,9983c791-a1c6-4625-9c5c-0a536e37fa01,ocds-b5fd17-53df93c2-44b7-4b19-86d7-80173c8b0003,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:26:24.112Z,gpt-5.4-2026-03-05,12093006.25,-1032,true,true,false,false,,GB-CFS-7496
E2,L4,9c17edbc-5633-4ce9-a957-09f3dd405f17,ocds-b5fd17-71c68508-f00f-4e27-b005-bfc8cbaba310,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:28:15.039Z,gpt-5.4-2026-03-05,10206.68,28,false,true,false,false,,GB-CFS-334100
E2,L4,9cfa021a-4754-42b4-9d50-1a50cd1beadc,ocds-b5fd17-c4f03068-9a86-4250-b9d7-58d4fdf24b31,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:10.204Z,gpt-5.4-2026-03-05,33162.24,40,false,true,false,false,,GB-CFS-315081
E2,L4,9db65d4e-c2bb-4673-a535-fded3ea5770e,ocds-b5fd17-612ce9e0-3652-4c7b-b553-2eb8816bfe3c,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:27:03.660Z,gpt-5.4-2026-03-05,80187.6,6,true,false,false,false,,GB-COH-06029195
E2,L4,a125620d-0d76-4b7a-9367-295a029c91ab,ocds-b5fd17-065f9c70-cad3-482a-bb39-a160f8f018c9,DENY,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:20:30.324Z,gpt-5.4-2026-03-05,180000000,210,true,true,false,false,true,GB-CFS-329105
E2,L4,a127e398-f98b-49a0-84db-8229afc8bba2,ocds-b5fd17-9039eeea-5db0-4c1f-8857-c004fc52f9c4,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:30:23.311Z,gpt-5.4-2026-03-05,102256.92,33,false,true,false,false,,GB-CFS-334088
E2,L4,a259089e-9b57-4be3-9d4f-f8f06dae1c85,ocds-b5fd17-766fa96a-ab92-4f7d-a4a4-e9ad5bf7e813,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:28:37.986Z,gpt-5.4-2026-03-05,0,240,false,true,false,false,,GB-COH-16022871
E2,L4,a2a4e4e7-196a-4496-9345-7f623036c87c,ocds-b5fd17-7eb5ce3b-5bf0-4065-976f-0ed43ff0530e,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:29:14.928Z,gpt-5.4-2026-03-05,344760,33,true,true,false,false,,GB-COH-OC336077
E2,L4,a2b1a5ef-99af-4c20-b37a-bb008da16cf7,ocds-b5fd17-65bc4fa7-0b02-418d-88b1-42da866782f9,DENY,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:27:26.984Z,gpt-5.4-2026-03-05,2960589.2,234,true,true,false,false,,GB-CFS-334132
E2,L4,a2e9133c-3cb5-49b9-946f-a8dd108308cc,ocds-b5fd17-d6b0d5b8-a3d4-4f2d-9922-ab23e4e0ec53,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:35:08.165Z,gpt-5.4-2026-03-05,400000,9,true,true,false,false,,GB-CFS-39074
E2,L4,a3fb1f96-ad60-4e4d-a38d-166abf2172ae,ocds-b5fd17-47870131-a078-4bad-8ab9-3f385aa69e05,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:24:58.727Z,gpt-5.4-2026-03-05,1271658.59,15,true,true,false,false,,GB-CFS-293446
E2,L4,a614172d-879f-449a-b2e8-63ae2993468c,ocds-b5fd17-f4e0264a-e950-4970-907b-0ac856666d2c,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:36:51.596Z,gpt-5.4-2026-03-05,125000,23,false,true,false,false,,GB-CFS-331103
E2,L4,a78cc969-cfcb-49e4-abbb-04fae5b8f037,ocds-b5fd17-2d7dff2e-ef9d-42be-84cd-e2fae67e7b31,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:23:18.943Z,gpt-5.4-2026-03-05,0,43,false,true,false,false,,GB-COH-10366511
E2,L4,a864609f-d799-47ed-a9c8-d59be4e22dd2,ocds-b5fd17-c3ebbeb4-27b9-41d6-a798-587c21ebae67,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:34:00.907Z,gpt-5.4-2026-03-05,40000,29,false,true,false,false,,GB-CFS-321178
E2,L4,a87d76f4-1444-4e4b-8fe1-2eec9a8c3d50,ocds-b5fd17-a6dc2717-23d8-4f59-83f6-7efea76e0750,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:32:39.196Z,gpt-5.4-2026-03-05,13100,-94,false,true,false,false,true,GB-CFS-334121
E2,L4,a9c2484e-c9f2-4c29-a3c5-5c7e0c3a3a61,ocds-b5fd17-282a00c5-37ef-4eed-b308-f2735d803e4f,DENY,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:23:00.985Z,gpt-5.4-2026-03-05,57000000,33,true,true,false,false,,GB-CFS-334137
E2,L4,ab002c3d-2ef8-406f-abb1-9ead2ceffd31,ocds-b5fd17-70309a23-32d2-4100-8911-f6095b9bd14c,DENY,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-22T11:28:11.651Z,gpt-5.4-2026-03-05,9900000,28,true,true,false,false,,GB-CFS-328426
