decision_id,ocid,experiment,condition,model_id,reasoning_sha256,reasoning_text,source_run_path,verified
5e41ecb7-52a5-40ac-8953-51ddd401af57,ocds-b5fd17-471bb852-9469-4d7f-99e0-3f1dd43ee676,E2,L4,gpt-5.4-2026-03-05,9dc23b3a843c5c59cc5fba7dd87c2d3ff852633fce878966f77177a1dbf1ec31,"The record appears below threshold (£80,000) and publication delay is exactly 30 days, so the timing rule likely passes and the open-competition rule should not apply. However, the conflict-of-interest declaration is absent on this substrate and the direct-award justification field is a known false negative, so compliance cannot be confirmed confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/5e41ecb7-52a5-40ac-8953-51ddd401af57.bundle.json,True
5ecc1065-9ace-4020-baca-9b82ca1dace2,ocds-b5fd17-b1749ec1-c05e-4f11-bee7-8b72a8571ccc,E2,L4,gpt-5.4-2026-03-05,ce478fc1b4165d2ec7d1d5b56a801f233c06aa7dde6f9b7d536516754ad70ddd,"The record is below threshold with publication 13 days after award and no sanctions hit on supplier ID GB-CFS-200718, so no clear breach appears. However, the conflict-of-interest declaration is absent from this substrate and the direct-award justification/open-tender evidence is explicitly low-confidence, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/5ecc1065-9ace-4020-baca-9b82ca1dace2.bundle.json,True
5f4e5f7b-f755-4132-991b-1b85e0f5b1c0,ocds-b5fd17-15de41c8-6af4-43b7-ba83-52ca4b239a87,E2,L4,gpt-5.4-2026-03-05,ffb633ede787f9c50b49f7224d8138416dab547865061815322c5f754def0143,"This PA23 above-threshold award (£1,616,863) was published 64 days after award, exceeding the 30-day limit, and the record also lacks open-tender documentation while showing no direct-award justification. The conflict-of-interest field is unavailable in this substrate, but the existing rule failures are already material.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/5f4e5f7b-f755-4132-991b-1b85e0f5b1c0.bundle.json,True
6129100b-4b90-42c3-9606-8421cb515dd2,ocds-b5fd17-1e6f4e93-c1e1-4164-be22-7e5908b2f2c0,E2,L4,gpt-5.4-2026-03-05,e8609b0ccdf8f59b78bd07c5d1d5d069f444a8a483ae701fe29adcfbac7ee078,"The record is an above-threshold PA23 award worth £2,344,248.03 with a selective procedure, no open-tender flag, and no linked direct-award justification, which engages PROC-005; however the justification field is explicitly low-confidence and may be a false negative. The conflict-of-interest declaration is also unavailable on this substrate, so PROC-004 cannot be confidently evaluated.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6129100b-4b90-42c3-9606-8421cb515dd2.bundle.json,True
6212eaf1-3cba-474c-a5c8-d6bd87370ed9,ocds-b5fd17-faae58e9-b64a-4ff5-a048-26219049d02e,E2,L4,gpt-5.4-2026-03-05,a4de285a1ef96d2ea3559d53c9a6a1a76342d983bc4d12e970b5dfecb3ee5106,"The record is below threshold (£71,635.20) and published 14 days after award, so timing looks acceptable and the sanctions list rule is not triggered by supplier ID GB-COH-03742352. However, the conflict-of-interest declaration is absent on this substrate, and the direct-award/open-tender evidence is explicitly a known false negative, so compliance cannot be confirmed confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6212eaf1-3cba-474c-a5c8-d6bd87370ed9.bundle.json,True
6592d311-8ceb-486a-a10c-63e65a7e16e2,ocds-b5fd17-0df22ca7-82f7-4161-a053-57773f43b036,E2,L4,gpt-5.4-2026-03-05,146d7a418c582f21e5ed531bdcc8465004557dd050a2ea0e206dfbfc3064bb04,"The record breaches multiple policy checks: PA23 above-threshold award published after 40 days, contract value is £2.8m, and an above-threshold selective procedure has no open-tender flag or confirmed direct-award justification. COI evidence is unavailable, but the existing failures are already material.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6592d311-8ceb-486a-a10c-63e65a7e16e2.bundle.json,True
669b88e6-d07d-4eea-8187-5749effb8aef,ocds-b5fd17-9e7d3d07-bd5d-41cb-8944-1605dba980bb,E2,L4,gpt-5.4-2026-03-05,962368cb1cccc609cf1547b3d91b9b975ac0c8f3b3ed94c03488d4174e73c4fc,"The record passes the apparent timing, value, debarment and modification checks, but above_threshold is marked true while procurement_method_open_flag is absent and direct_award_justification_present is only a low-confidence false negative. The conflict_of_interest_declaration is also absent because this substrate cannot evidence it, so compliance cannot be confirmed confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/669b88e6-d07d-4eea-8187-5749effb8aef.bundle.json,True
67a48dbf-46dd-4d2e-8951-45f83da87d3b,ocds-b5fd17-0786919f-4875-42c3-99ac-7db01e366670,E2,L4,gpt-5.4-2026-03-05,89f07eb43f3089de8dc3fe9003793226a6a979df28a705007f4e93f288b5f145,"The record is marked above-threshold and governed by PA23, but shows no direct-award justification and omits the open-tender flag while the substrate notes indicate a selective method. Publication delay is only 1 day, but the missing competition/justification evidence is a critical policy failure.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/67a48dbf-46dd-4d2e-8951-45f83da87d3b.bundle.json,True
67dbf5c3-9e9b-4c4f-b380-ee87765db18e,ocds-b5fd17-93a99b4a-858e-41ba-8eaa-bc64955c3aaa,E2,L4,gpt-5.4-2026-03-05,72c06c7e978706b1bf43f218e9fe23ce886daac4cbc51dd06fe7f6764356ed01,"The record is below threshold and published 13 days after award, so timing appears acceptable, and the supplier ID does not match the listed excluded IDs. However, the conflict-of-interest declaration is absent on this substrate and the selective method with no linked direct-award justification is a known false-negative area, so key rules cannot be confirmed confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/67dbf5c3-9e9b-4c4f-b380-ee87765db18e.bundle.json,True
687d0629-9275-477f-845f-99e99db97c1f,ocds-b5fd17-9b974d57-bc4b-4a8c-a7c5-4cac0dd34170,E2,L4,gpt-5.4-2026-03-05,022600af7013aae5c94656efd3273aa1b74c3a388f67adb69b232ed5a347e438,"The record appears below threshold (£101,879.40), so the 40-day publication delay and non-open method do not clearly breach the cited above-threshold rules. However, the conflict-of-interest declaration is absent from this substrate and the direct-award evidence is explicitly low-confidence, so compliance cannot be fully verified.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/687d0629-9275-477f-845f-99e99db97c1f.bundle.json,True
68edb5fc-5fe2-441d-8913-eb7893717574,ocds-b5fd17-39dc2221-4c2b-4dcf-96f3-02ad880c0a6b,E2,L4,gpt-5.4-2026-03-05,a036f60a2f84f76c07270992dc442d242627b25ce90c7acf7b683e04c805e445,"The record appears to satisfy publication timing, open-procedure, debarment-list and non-modification checks, but the £528,000 value exceeds the policy’s authority threshold and the conflict-of-interest declaration cannot be evaluated because it is absent from this substrate. The direct-award justification flag is also noted as low-confidence derived data.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/68edb5fc-5fe2-441d-8913-eb7893717574.bundle.json,True
6a37fa15-200c-40bf-a135-ca02247f8117,ocds-b5fd17-301afd44-f5a0-42fb-9889-255f2ebbb8e6,E2,L4,gpt-5.4-2026-03-05,4634cd67bf39ae68c0f03979d9f62444b6584482c974013c29a8c40492076639,"The record is an above-threshold PA23 award worth £1,001,455, so it breaches the authority-value cap in this policy. It also shows a selective procedure with no open-tender flag and no direct-award justification present, although that justification field is noted as a low-confidence proxy.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6a37fa15-200c-40bf-a135-ca02247f8117.bundle.json,True
6a5f1987-c9df-488e-8fbf-e9bb9688b3d8,ocds-b5fd17-cec89fef-b4ce-4334-a010-374596f4ff77,E2,L4,gpt-5.4-2026-03-05,c448ded815785e8153f5db7fd82267ba3db6f6c26974c6b80e9ea6b9ce965d40,"The record appears below threshold (£111,465.36), so the 46-day publication delay and missing open-tender flag may not trigger those rules, but the conflict-of-interest declaration cannot be evaluated because the substrate says it is absent from this data source. Direct-award evidence is also noted as a known false-negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6a5f1987-c9df-488e-8fbf-e9bb9688b3d8.bundle.json,True
6a829da6-be53-415a-9d22-c6a4370d57fa,ocds-b5fd17-983b1d57-b72f-4d8e-8549-3963425ad1d8,E2,L4,gpt-5.4-2026-03-05,7f884a93eb853e8dedd2b6d3a614b1d7477be5bba2c5b6310fadba63f7517532,"The record appears below threshold (£66,075), so publication timing and open-competition rules may not apply, but the conflict-of-interest declaration is absent and cannot be evaluated on this substrate. Direct-award justification is also a known false negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6a829da6-be53-415a-9d22-c6a4370d57fa.bundle.json,True
6b4a4099-9d7b-4357-bb74-30ba3d4b4e9f,ocds-b5fd17-dea89b95-26a9-4f8a-a805-1edfcff07fde,E2,L4,gpt-5.4-2026-03-05,d173613501bc7c707f9fc2a5c72d036fc67d35b7d97ad1e7b1ea1279e779c991,"The record meets the PA23 publication timing proxy (6 days) and the supplier ID is not on the policy’s exclusion list, but key evidence is missing: no conflict-of-interest declaration field is present and this above-threshold PA23 award lacks an open-tender flag while the direct-award justification is only a low-confidence false-negative proxy.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6b4a4099-9d7b-4357-bb74-30ba3d4b4e9f.bundle.json,True
6c35db9a-4047-413d-8a00-350e35825dca,ocds-b5fd17-f88ec608-e7bf-4ce3-926f-b1633644a84d,E2,L4,gpt-5.4-2026-03-05,9e92d831a6dcdc3709a600fcc2b728126dd2fdb83ec58f862fc8ef552a1c662a,"The record is above threshold under PA23 (£379,938.30) and uses a selective method, while the open-tender flag is absent and the direct-award justification is only a low-confidence derived false with known false-negative risk. Publication was within 2 days and no sanctions hit or modification issue is evident, but COI evidence is unavailable on this substrate.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6c35db9a-4047-413d-8a00-350e35825dca.bundle.json,True
6ef99970-b3da-4210-b02f-aa441700eed0,ocds-b5fd17-ffacf7f8-fd7c-4257-a581-ca6087c41eda,E2,L4,gpt-5.4-2026-03-05,b7576c8328d5949f07b1ef9c0e779bac6f49f375bcb8671220dba9c2e117cb6b,"The record appears below threshold (£25,000) and was published 20 days after award, so no clear timing breach is evident. However, the conflict-of-interest declaration is absent from this substrate and the direct-award justification flag is a known low-confidence false negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6ef99970-b3da-4210-b02f-aa441700eed0.bundle.json,True
6fc2872a-fc72-41eb-9023-d9f158d96108,ocds-b5fd17-f5d7b902-87b4-4f05-84bc-2dcab9047651,E2,L4,gpt-5.4-2026-03-05,6cd5ae2536a8f148990847b4539b948e62a5061202ecd637a702a2d89587e064,"The record shows a £7,781,577 contract, so it breaches the policy's delegated-authority cap, and the conflict-of-interest declaration field is absent. It is also above threshold with no direct-award justification present, though the buyer regime is marked pre-PA23 and that flag is noted as low-confidence.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/6fc2872a-fc72-41eb-9023-d9f158d96108.bundle.json,True
708355ac-5b5c-40fb-b62b-ef80b5d5ba70,ocds-b5fd17-c4a297c8-b6bd-47e6-86a8-85187d396656,E2,L4,gpt-5.4-2026-03-05,876855cafd77d7e3c770b16bcf8dcc64ee07dad1d413dadde8b920f63969e2cb,"The record is above-threshold and governed by PA23, yet publication was 81 days after the 2026-02-06 award, exceeding the 30-day limit in PROC-001-S53. It also shows a direct method with no linked justification and no open-tender flag, so PROC-005 appears failed despite the noted false-negative risk.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/708355ac-5b5c-40fb-b62b-ef80b5d5ba70.bundle.json,True
746eda94-2e02-474c-8243-1b4f4aab8e18,ocds-b5fd17-119d1c05-7fa8-478f-ac6f-db416fb5b5c9,E2,L4,gpt-5.4-2026-03-05,1f77635035b09228c0862fd349fae84594568c3b117dcccb4124aef742157f89,"The PA23, above-threshold award (£177,984) was published 85 days after award, exceeding the 30-day publication limit, and the record also lacks open-tender evidence while showing a selective method with no direct-award justification present. COI evidence is unavailable in this substrate, but the publication breach alone is sufficient for denial.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/746eda94-2e02-474c-8243-1b4f4aab8e18.bundle.json,True
74eb259b-3e86-45d7-ba48-489116e21062,ocds-b5fd17-00d99d64-a859-460c-9630-7511284e3e29,E2,L4,gpt-5.4-2026-03-05,529b2040d9ce4eba35d52b2abe31a157d40532f2b088ce426baa8de47206f778,"The record is below threshold (£40,000), so publication timing and open-competition rules do not appear to bite, and the supplier ID does not match the listed barred IDs. However, the conflict-of-interest declaration is absent on this substrate and the direct-award justification field is a known false negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/74eb259b-3e86-45d7-ba48-489116e21062.bundle.json,True
7814507b-7dfb-4867-9575-9dfd10893cdf,ocds-b5fd17-e5148d66-dfa4-4a07-9234-4a2cb973e929,E2,L4,gpt-5.4-2026-03-05,6153794dc7bfe3731c40b960ac2aaff33067010620bd54b6c73a2db261b4f4e8,"The record appears below threshold (£109,757) and was published 2 days after award, with no listed supplier match to the policy’s forbidden IDs. However, the conflict-of-interest declaration is absent on this substrate and the direct-award/open-procedure evidence is incomplete due to a known false-negative, so the audit trail cannot be fully verified.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7814507b-7dfb-4867-9575-9dfd10893cdf.bundle.json,True
7847f360-d42a-459d-b466-1814148862f4,ocds-b5fd17-7c51b0a7-321e-4d44-92f8-5244379dfbd7,E2,L4,gpt-5.4-2026-03-05,b02e207345376cc2d83378ce10f08c5a80fa3eba616d57495acb235c242b87e8,"The record is below threshold (£118,185), so the open-tender and 30-day publication rules do not appear to apply, and the supplier ID is not on the listed exclusions. However, the conflict-of-interest declaration is absent on this substrate and the publication delay is an impossible -1032 days, so the audit trail needs checking.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7847f360-d42a-459d-b466-1814148862f4.bundle.json,True
785c35db-cdcb-4eb4-bacc-4cef23a4d2e7,ocds-b5fd17-c72a8d58-dee6-4d81-bfa1-938cf0c35652,E2,L4,gpt-5.4-2026-03-05,b864d63b9c8a8963474ba765a9e22c9115b44338e85e9e3daaa580ed04284f55,"The PA23 above-threshold award is £1,372,200, exceeding the policy’s authority cap, and the record also lacks an open-tender flag while showing selective procurement with no direct-award justification present. Publication was timely at 2 days, and no listed supplier or modification issue is evident.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/785c35db-cdcb-4eb4-bacc-4cef23a4d2e7.bundle.json,True
785e7fbf-e79d-400c-ab29-1f73a1c8fc58,ocds-b5fd17-c45e7c40-45d2-4167-b059-f9989b32d028,E2,L4,gpt-5.4-2026-03-05,cc147be014c95da20c9099008dd85c3d89a95d822bf4b3eeb5101eb101f3e820,"The record is below threshold (£57,969), so the 127-day publication delay and absent open-tender flag do not clearly breach the stated rules. However, the conflict-of-interest declaration is absent on this substrate and the direct-award justification field is a known false negative, so compliance cannot be confirmed confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/785e7fbf-e79d-400c-ab29-1f73a1c8fc58.bundle.json,True
787c7146-6279-4c18-8979-f2e5919d184b,ocds-b5fd17-da85331b-8688-4324-aeb7-3d44addeb129,E2,L4,gpt-5.4-2026-03-05,845ae2a76840fb06fb823aba20f6a2c97049848ef09cd7c8083ee8e93a074444,"The record appears below threshold (£123,534.40), so the 36-day publication delay and absent open-tender flag may not trigger those rules. However, the conflict-of-interest declaration is absent on this substrate and the direct-award evidence is explicitly low-confidence, so compliance cannot be confirmed from the available audit trail.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/787c7146-6279-4c18-8979-f2e5919d184b.bundle.json,True
79bb536f-4b52-4133-b165-95db8a3d04f7,ocds-b5fd17-270a608f-4f30-4ffa-af2c-89e851ae64dd,E2,L4,gpt-5.4-2026-03-05,4a967ccd82ad776e51bfb5f19876cafe3651b79704b3ffc57179b9353a4dfc55,"The record breaches policy on its face: contract value is £515,245.47, above the £500,000 authority cap, and for an above-threshold PA23 award the open-tender flag is absent while direct_award_justification_present is false. Publication was timely at 2 days and the supplier ID is not on the listed exclusions.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/79bb536f-4b52-4133-b165-95db8a3d04f7.bundle.json,True
7aa1d551-e2ed-41e9-b0be-02e5b7ec0b3d,ocds-b5fd17-09d0f7a1-208c-497d-88bf-0c22ba865858,E2,L4,gpt-5.4-2026-03-05,e890ae4d1e6a5fd3f77d0f08953fea541790b1356e8af7d91b5d62ded4010592,"The PA23 above-threshold award (£7,750,000) was published 56 days after the 2026-03-03 award date, exceeding the 30-day limit in PROC-001-S53. The record also lacks a conflict-of-interest declaration in this substrate and the direct-award justification field is low-confidence, but the publication breach alone is sufficient.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7aa1d551-e2ed-41e9-b0be-02e5b7ec0b3d.bundle.json,True
7c0e106d-8d7d-46c3-9a8d-1476c0948dc6,ocds-b5fd17-cd41c324-0b76-439a-ad5c-44e1c26e418d,E2,L4,gpt-5.4-2026-03-05,f6659ac8506f072f1442ce0d96d77a1419620be092587ea84acf97661c592ac1,"The record is above threshold under PA23 (£426,192; award 2026-04-16) and published within 13 days, with no sanctions hit shown. However, the procurement_method_open_flag and conflict_of_interest_declaration are absent, and the direct-award justification field is a known low-confidence false-negative, so key rule checks cannot be confirmed.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7c0e106d-8d7d-46c3-9a8d-1476c0948dc6.bundle.json,True
7c0e5c2c-3f90-4936-a93b-77f6f39cdc20,ocds-b5fd17-d3407d4f-f143-4ec3-8560-630fbed8e308,E2,L4,gpt-5.4-2026-03-05,9a3cfd873a6539ef8bc9a72291e191db361421bdd315b1362d6663e853956a9d,"The record is below threshold (£49,730.47) and publication was prompt at 8 days, with no sanctions-list match and no modification issue. However, the conflict-of-interest declaration is absent on this substrate, and the selective method with no linked direct-award justification is a known false-negative area needing audit confirmation.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7c0e5c2c-3f90-4936-a93b-77f6f39cdc20.bundle.json,True
7e30fcce-2853-4cf4-af35-5b72fcca7d50,ocds-b5fd17-14f585e2-285f-465d-9cad-151f03f7e7f9,E2,L4,gpt-5.4-2026-03-05,6a6ef7976d48846fcd08046136e341ad163f363d04772da6ef112f6f0e98f912,"The record is below threshold (£34,200), so the 43-day publication delay and absent open-tender flag do not clearly breach the stated rules, and the supplier ID does not match the listed exclusions. However, the conflict-of-interest declaration is unavailable on this substrate and the direct-award justification field is a known false negative, so compliance cannot be confirmed confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7e30fcce-2853-4cf4-af35-5b72fcca7d50.bundle.json,True
7f4226b4-51d7-453b-a10b-5b4d0fde6c45,ocds-b5fd17-4eef16d5-c339-477b-bf61-5b68f19ef7f5,E2,L4,gpt-5.4-2026-03-05,c96103a880972627d00e6fb72f94b5119600a19d6db35688878361e830e89b8f,"This £473,717.85 above-threshold award is marked non-open because the open flag is absent and direct-award justification is recorded as false, but that justification field has low confidence and known false-negative risk. COI evidence is also unavailable in this substrate, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7f4226b4-51d7-453b-a10b-5b4d0fde6c45.bundle.json,True
7fe475d0-3ab6-4839-aae2-f2d4c11b3306,ocds-b5fd17-56c92bb7-d876-4bbb-90f2-b8b5e090f0df,E2,L4,gpt-5.4-2026-03-05,426bde508e70401e7ad20c2b54ebdea54ee22a846776a031bb4798fe6b5ee068,"The record is below threshold (£120,000), so the 92-day publication delay and missing open-tender flag do not clearly breach the policy rules shown. However, the conflict-of-interest declaration field is absent and the direct-award evidence is explicitly low-confidence, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/7fe475d0-3ab6-4839-aae2-f2d4c11b3306.bundle.json,True
800d45c8-b638-4162-8275-6d3b9b397b18,ocds-b5fd17-d82467ec-66fe-43f2-8ea1-3ab1751d0b00,E2,L4,gpt-5.4-2026-03-05,54f89e4a4b4894ce666e92d62c15c2c68be17113e5226dd181c7d42f306f6e92,"The record is below threshold (£35,490) and published 1 day after award, with no sanctions hit shown, but the conflict-of-interest declaration is absent on this substrate and the direct-award justification flag is a known low-confidence false negative. That leaves the audit trail incomplete for PROC-004 and procurement-method assurance.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/800d45c8-b638-4162-8275-6d3b9b397b18.bundle.json,True
8011117f-744a-4c20-b82e-f51fa1ec6d7d,ocds-b5fd17-e45f997f-4fc7-4a3e-aa74-9829bfb21c26,E2,L4,gpt-5.4-2026-03-05,53c046d212b1c883c8349fb8b8bef60b948ab97e841a88328f97f7e861271e72,"The record is below threshold (£39,000), so the 41-day publication delay and absent open-tender flag do not clearly breach the stated rules, but the conflict-of-interest declaration is absent and cannot be evaluated on this substrate. Direct-award justification is also a known false negative here, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/8011117f-744a-4c20-b82e-f51fa1ec6d7d.bundle.json,True
8160b708-a616-482f-b79f-a2535a9c55d5,ocds-b5fd17-3c454cf7-b2ad-400b-9a90-b809553ee08c,E2,L4,gpt-5.4-2026-03-05,9897893c730bb0231135e13c979b8d0fe9b0301ff7e983d6fc858a9621a6c381,"The record is an above-threshold PA23 award worth £1,840,631.18, so the authority threshold rule is exceeded, and the procurement-method-open flag is absent while direct_award_justification_present is false. Publication at 23 days and the supplier ID do not raise issues, but the missing competition documentation is a critical policy failure.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/8160b708-a616-482f-b79f-a2535a9c55d5.bundle.json,True
81ec8e18-2262-4127-be38-65d050619bbb,ocds-b5fd17-f5a2fc42-96e7-47c9-9779-e44719a3250b,E2,L4,gpt-5.4-2026-03-05,6f926ed148f1a79407e9f2b802e33c1bff08e76687e021fc0e358c0f62fa6050,"The record is below threshold (£45,000), so the 218-day publication delay and absent open-tender flag do not clearly breach the stated rules, but the conflict-of-interest declaration is absent and cannot be evaluated on this substrate. Direct-award justification is also a known false negative here, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/81ec8e18-2262-4127-be38-65d050619bbb.bundle.json,True
81ee66ab-4ca0-4feb-b1d3-c2272aec1bf4,ocds-b5fd17-cf1a592f-cf43-4a0b-be31-a8ce99bd81a1,E2,L4,gpt-5.4-2026-03-05,4b996508a9daa6baef3918fd64189976e38d9d185cc2b4b30b600cbb27de7a80,"The record is below threshold (£29,374.80), so the 57-day publication delay and absent open-tender flag do not clearly breach the stated rules. However, the conflict-of-interest declaration is absent on this substrate and the direct-award justification field is a known false negative, so key controls cannot be confidently evaluated.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/81ee66ab-4ca0-4feb-b1d3-c2272aec1bf4.bundle.json,True
82573daf-bfb7-4858-9044-6a3a1561c6da,ocds-b5fd17-a29a701a-df51-43ac-b9ad-031bc8a6ee81,E2,L4,gpt-5.4-2026-03-05,07d93384ce24af55583d7226dbfae387dada7b9635fa972e0e68abda8de0029a,"The record is above threshold under PA23 (£162,350; award 2026-04-15) and shows a direct method with no linked direct-award justification, but the substrate notes this field is a known false negative. Publication delay is 13 days and no sanctions hit is shown, yet the conflict-of-interest declaration cannot be evaluated from this data.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/82573daf-bfb7-4858-9044-6a3a1561c6da.bundle.json,True
8270d80e-83f7-4da7-9afe-19fcce3dbabd,ocds-b5fd17-83f67a10-fcaa-4beb-92d1-50b8e62576f2,E2,L4,gpt-5.4-2026-03-05,0b07ec7698daf30b313d22ff3bb7c37e62dd4a779968063f85f2114fec6b1425,"The record is above threshold (£400,000) under PA23 with a selective method, while the open-tender flag is absent and no direct-award justification is evidenced; however, the substrate notes a known false-negative for linked justification notices. Publication delay is only 2 days and no sanctions hit is shown, but the conflict-of-interest declaration cannot be evaluated from this data.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/8270d80e-83f7-4da7-9afe-19fcce3dbabd.bundle.json,True
827ded44-6236-4de7-a077-9e1287001ce3,ocds-b5fd17-58b4b90b-2b40-42f8-abd4-5bfa9ed5971a,E2,L4,gpt-5.4-2026-03-05,14bcb694454e2c1ba5a2f4647b69e95759180b93ec0f293c9851e7b147d4588c,"The record is below threshold (£72,280) and published 1 day after award, with no sanctions hit or modification issue apparent. However, the conflict-of-interest declaration is unavailable on this substrate, and the direct-award justification is a known low-confidence false-negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/827ded44-6236-4de7-a077-9e1287001ce3.bundle.json,True
82e7739d-9b14-4775-90fa-ac7bcc3cff50,ocds-b5fd17-5e0d1560-4d86-4633-b58e-69959043f1ca,E2,L4,gpt-5.4-2026-03-05,48904f4b25076df673ebf5fd67768840ca6f2bf37e81e8b1f4866a9fe28186c8,"The record is below threshold (£50,000) and published 15 days after award, so timing and open-competition rules do not clearly fail. However, the conflict-of-interest declaration is absent on this substrate and the direct-award justification field is a known low-confidence false negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/82e7739d-9b14-4775-90fa-ac7bcc3cff50.bundle.json,True
835c3fa4-defa-47cd-a413-a04a074f0a2d,ocds-b5fd17-49bfa883-1216-4b8c-b9cd-4e04021176c3,E2,L4,gpt-5.4-2026-03-05,db02cd90cafc27c63e7652ce5a6e04394123ee322ad7deabf2a4afe9b21f9433,"The record appears to breach the 30-day publication rule for an above-threshold PA23 award, with publication 41 days after the 2026-03-19 award date. It also lacks open-tender evidence and a conflict-of-interest declaration, but the direct-award and COI fields are noted as incomplete or unavailable in this substrate.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/835c3fa4-defa-47cd-a413-a04a074f0a2d.bundle.json,True
83f1e5d1-6e52-414e-8e49-844d0b53172d,ocds-b5fd17-422c1653-6acc-4cb5-b1a2-e6406d5c21e2,E2,L4,gpt-5.4-2026-03-05,456472a566b55f140c85191e25eb92348ec87d7452d5f7154f16fd9270b5a1cf,"The record is below threshold (£34,000) and published within 28 days, with no sanctions-list match apparent, but key controls cannot be confidently evidenced. The conflict-of-interest declaration is absent from this substrate, and the missing direct-award justification is explicitly noted as a known false negative for a selective method.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/83f1e5d1-6e52-414e-8e49-844d0b53172d.bundle.json,True
84733f89-d14e-491b-8fb2-ce2d7578cfbd,ocds-b5fd17-a6c81ead-4565-4877-99c0-2f501aaf67e3,E2,L4,gpt-5.4-2026-03-05,eb120b544d5df40055bb03b127f18fd05bdc06a9c5359860e162d060faad1692,"The record is above-threshold under PA23 (£216,900; award 2026-04-28) and published within 1 day, with no sanctions hit or modification issue apparent. However, the procurement method is 'limited', the open-tender flag is absent, and the direct-award justification field is a known low-confidence false-negative; the conflict-of-interest declaration is also unavailable on this substrate.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/84733f89-d14e-491b-8fb2-ce2d7578cfbd.bundle.json,True
84ae6df5-c620-4218-8aa4-c47d7d0e4863,ocds-b5fd17-464938a9-b7ee-4927-8d56-670b98bf0ef0,E2,L4,gpt-5.4-2026-03-05,8265f1ab6ed4c7d32db5cb019a350ca0842997985e82c3cd75c2e939b253bdda,"The record is a PA23 above-threshold award (£1.47m) with no delegated-authority evidence, which breaches the policy’s value cap, and the required open-competition field is absent while the record shows a selective method and no direct-award justification. Publication was timely at 1 day and the supplier ID is not on the listed exclusions.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L4/84ae6df5-c620-4218-8aa4-c47d7d0e4863.bundle.json,True
